date,open,high,low,close,volume,original_close,date_ordinal,processed_close,processed_log_return,outliers_processed_log_return,normalized_outliers_processed_log_return,processed_log_return_wtmra_0,processed_log_return_wtmra_1,processed_log_return_wtmra_2,processed_log_return_wtmra_3,processed_log_return_wtmra_4,processed_log_return_wtmra_5,processed_log_return_wtmra_5_4,processed_log_return_wtmra_5_4_3,processed_log_return_wtmra_5_4_3_2,processed_log_return_wtmra_5_4_3_2_1,processed_log_return_wtmra_5_4_3_2_1_0,processed_log_return_wtmra_0_1,processed_log_return_wtmra_0_1_2,processed_log_return_wtmra_0_1_2_3,processed_log_return_wtmra_0_1_2_3_4,processed_log_return_wtmra_0_1_2_3_4_5
2019-03-06 19:00:00,137.01,137.22,136.29,137.22,7138.60073,137.22,1551898800.0,137.22,0.0018965648693128447,0.0018965648693128447,0.0889446089016889,0.1679560801264955,-0.035380997175063565,-0.04132326559395754,-0.02103016928125626,-0.0006872017907427713,0.019410162616213478,0.018722960825470706,-0.0023072084557855532,-0.043630474049743094,-0.07901147122480666,0.08894460890168883,0.13257508295143192,0.09125181735747437,0.07022164807621811,0.06953444628547534,0.08894460890168882
2019-03-06 20:00:00,137.19,137.62,136.74,136.94,6924.55715,136.94,1551902400.0,136.94,-0.002042603569827941,-0.002042603569827941,-0.09126731542889759,-0.008054063320867716,-0.042131436283003636,-0.05185320490773749,-0.006017542637992351,0.0003232624078129489,0.016465669312890664,0.01678893172070361,0.01077138908271126,-0.04108181582502623,-0.08321325210802986,-0.09126731542889759,-0.05018549960387135,-0.10203870451160885,-0.1080562471496012,-0.10773298474178825,-0.09126731542889759
2019-03-06 21:00:00,136.91,136.95,136.29,136.33,7765.67479,136.33,1551906000.0,136.33,-0.004464456494878397,-0.004464456494878397,-0.20206399315720527,-0.14493995748996222,-0.046248503759326154,-0.039376227255836234,0.013582175447690614,0.0012143739072823445,0.013704145992946375,0.01491851990022872,0.02850069534791933,-0.010875531907916902,-0.057124035667243056,-0.20206399315720527,-0.19118846124928837,-0.2305646885051246,-0.216982513057434,-0.21576813915015164,-0.20206399315720527
2019-03-06 22:00:00,136.37,137.42,135.77,136.95,10218.39134,136.95,1551909600.0,136.95,0.004537478511048751,0.004537478511048751,0.20976303459762938,0.11080445410784037,0.05259306619216073,0.00017314640231732006,0.03276902319730015,0.002223235805361725,0.011200108892649024,0.01342334469801075,0.0461923678953109,0.04636551429762822,0.09895858048978895,0.20976303459762932,0.1633975203000011,0.16357066670231843,0.19633968989961859,0.1985629257049803,0.20976303459762932
2019-03-06 23:00:00,136.95,137.73,136.64,137.6,9099.14541,137.6,1551913200.0,137.6,0.004735029790156119,0.004735029790156119,0.21880075327149062,0.06820450135335283,0.0573142128689307,0.039126247024782325,0.04263911955249006,0.0025851556833548965,0.008931516788579771,0.011516672471934667,0.05415579202442472,0.09328203904920704,0.15059625191813775,0.21880075327149057,0.12551871422228353,0.16464496124706585,0.2072840807995559,0.2098692364829108,0.21880075327149057
2019-03-07 00:00:00,137.6,137.92,137.26,137.4,9897.88131,137.4,1551916800.0,137.4,-0.0014545457109942127,-0.0014545457109942127,-0.06436441955241004,-0.16927966212169676,-0.01654270836022673,0.06642835013391828,0.045379096240149894,0.0028457644605332524,0.0068047400949120505,0.009650504555445303,0.0550296007955952,0.12145795092951348,0.10491524256928675,-0.06436441955241001,-0.1858223704819235,-0.11939402034800521,-0.07401492410785532,-0.07116915964732207,-0.06436441955241001
2019-03-07 01:00:00,137.37,138.54,136.5,138.15,18524.79916,138.15,1551920400.0,138.15,0.005443671581176673,0.005443671581176673,0.25122021001570205,0.12924604471258674,-0.011787255190083947,0.08026268053222876,0.04590872195819769,0.0027540150726208003,0.004836002930151903,0.0075900180027727035,0.05349873996097039,0.13376142049319917,0.12197416530311522,0.25122021001570194,0.1174587895225028,0.19772147005473156,0.24363019201292924,0.24638420708555003,0.25122021001570194
2019-03-07 02:00:00,138.15,139.02,137.84,138.39,20155.53225,138.39,1551924000.0,138.39,0.0017357348684131281,0.0017357348684131281,0.08158684179931291,-0.02753082275285054,-0.009016162735763878,0.07364628279472003,0.039387958695104475,0.0020658387896029195,0.0030337470084998886,0.005099585798102808,0.044487544493207284,0.11813382728792732,0.10911766455216344,0.0815868417993129,-0.03654698548861442,0.037099297306105616,0.07648725600121009,0.07855309479081302,0.0815868417993129
2019-03-07 03:00:00,138.38,138.6,137.73,138.52,9047.35926,138.52,1551927600.0,138.52,0.00093893329638248,0.00093893329638248,0.045134187686202636,-0.03935540279405328,0.011789098437439277,0.04458330422439267,0.02560055958357737,0.0011553346943321947,0.001361293540514399,0.0025166282348465935,0.028117187818423962,0.07270049204281663,0.08448959048025591,0.04513418768620263,-0.027566304356614002,0.017016999867778666,0.042617559451356035,0.04377289414568823,0.04513418768620263
2019-03-07 04:00:00,138.52,139.35,138.06,138.7,15321.45673,138.7,1551931200.0,138.7,0.0012986077865645167,0.0012986077865645167,0.06158883617604115,-0.04684093575721392,0.08384212369341831,0.01647016000791823,0.008129435969755336,0.00017059349637672398,-0.00018254123421356034,-1.194773783683636e-05,0.008117488231918499,0.02458764823983673,0.10842977193325504,0.06158883617604112,0.0370011879362044,0.05347134794412263,0.061600783913877966,0.06177137741025469,0.06158883617604113
2019-03-07 05:00:00,138.69,140.2,138.69,139.49,20876.72566,139.49,1551934800.0,139.49,0.005679586783358094,0.005679586783358094,0.26201302916542757,0.2962011004114255,-0.001133104937903902,-0.01854901887548514,-0.012137927497121663,-0.0007420667750038936,-0.0016259531604833415,-0.0023680199354872353,-0.014505947432608898,-0.03305496630809404,-0.034188071245997945,0.26201302916542757,0.2950679954735216,0.2765189765980364,0.26438104910091476,0.2636389823259109,0.2620130291654275
2019-03-07 06:00:00,139.46,139.68,136.8,137.58,24521.86989,137.58,1551938400.0,137.58,-0.013787348006275723,-0.013787348006275723,-0.6285743710583508,-0.40447101304033356,-0.12728763255675768,-0.06070153854970588,-0.03134717397787379,-0.001768706945902077,-0.002998305987777684,-0.004767012933679761,-0.03611418691155355,-0.09681572546125942,-0.22410335801801712,-0.6285743710583507,-0.5317586455970913,-0.5924601841467971,-0.6238073581246709,-0.625576065070573,-0.6285743710583507
2019-03-07 07:00:00,137.54,137.83,136.68,137.66,15017.58311,137.66,1551942000.0,137.66,0.0005813108723499911,0.0005813108723499911,0.02877341860146626,0.16276817672364674,-0.012482107297823265,-0.0724349242029842,-0.04234714224514392,-0.002521688924474617,-0.004208895451754544,-0.006730584376229161,-0.04907772662137309,-0.12151265082435728,-0.13399475812218054,0.028773418601466205,0.15028606942582348,0.07785114522283929,0.03550400297769536,0.032982314053220746,0.028773418601466202
2019-03-07 08:00:00,137.64,137.97,137.34,137.96,7708.89929,137.96,1551945600.0,137.96,0.002176911098422088,0.002176911098422088,0.10177009077867613,0.13285154852682945,0.10444462899567325,-0.07953401945380197,-0.047255580539041206,-0.0034480299912910436,-0.005288456759692339,-0.008736486750983383,-0.05599206729002459,-0.13552608674382655,-0.031081457748153296,0.10177009077867616,0.2372961775225027,0.15776215806870075,0.11050657752965955,0.1070585475383685,0.10177009077867617
2019-03-07 09:00:00,137.92,137.98,136.75,137.01,8190.7248,137.01,1551949200.0,137.01,-0.006909872203623032,-0.006909872203623032,-0.3139386381412212,-0.18655522263648192,-0.0012500092571522956,-0.06680003786769872,-0.04891463987203434,-0.00416544922013139,-0.006253279287722488,-0.010418728507853877,-0.05933336837988822,-0.12613340624758695,-0.12738341550473925,-0.31393863814122114,-0.1878052318936342,-0.2546052697613329,-0.3035199096333673,-0.3076853588534987,-0.3139386381412212
2019-03-07 10:00:00,137.0,137.13,136.3,136.84,11436.80035,136.84,1551952800.0,136.84,-0.001241555755613304,-0.001241555755613304,-0.05462040115987552,0.13113781326529136,-0.1107074483336334,-0.02152695707666627,-0.042130677087116514,-0.004287875165185992,-0.00710525676256471,-0.011393131927750702,-0.05352380901486722,-0.0750507660915335,-0.18575821442516688,-0.054620401159875515,0.020430364931657966,-0.0010965921450083044,-0.04322726923212482,-0.04751514439731081,-0.05462040115987552
2019-03-07 11:00:00,136.84,136.84,135.2,136.22,20665.97284,136.22,1551956400.0,136.22,-0.004541134296231706,-0.004541134296231706,-0.20557190462349745,-0.1201789258510806,-0.05384489691965901,0.01002867706654412,-0.02917013067514401,-0.0045248111000473785,-0.00788181714411055,-0.012406628244157928,-0.04157675891930194,-0.031548081852757814,-0.08539297877241683,-0.20557190462349745,-0.1740238227707396,-0.1639951457041955,-0.1931652763793395,-0.19769008747938688,-0.20557190462349742
2019-03-07 12:00:00,136.22,136.83,136.13,136.53,9674.42241,136.53,1551960000.0,136.53,0.0022731448834880804,0.0022731448834880804,0.10617266351967354,0.002503591951016717,0.08676943187326912,0.04223416241440477,-0.012191706510177694,-0.004597361329583019,-0.008545454879256417,-0.013142816208839437,-0.02533452271901713,0.016899639695387644,0.10366907156865676,0.10617266351967349,0.08927302382428584,0.13150718623869062,0.11931547972851293,0.11471811839892991,0.1061726635196735
2019-03-07 13:00:00,136.53,138.15,135.8,137.62,15580.76259,137.62,1551963600.0,137.62,0.00795189307767351,0.00795189307767351,0.36596813956339896,0.19759698919860477,0.1217664038618183,0.054479706448624605,0.006116029398185608,-0.0048287503666154105,-0.00916223897721899,-0.0139909893438344,-0.007874959945648793,0.046604746502975816,0.1683711503647941,0.3659681395633989,0.31936339306042305,0.37384309950904765,0.37995912890723327,0.37513037854061787,0.3659681395633989
2019-03-07 14:00:00,137.62,137.92,136.72,137.03,11894.59147,137.03,1551967200.0,137.03,-0.0042963838162242566,-0.0042963838162242566,-0.1943748827991152,-0.23603451809029274,-0.0007884090026925607,0.03538868566355399,0.021968966262236825,-0.005118203800391361,-0.009791403831529343,-0.014909607631920703,0.007059358630316122,0.04244804429387011,0.041659635291177555,-0.1943748827991152,-0.2368229270929853,-0.2014342414294313,-0.1794652751671945,-0.18458347896758584,-0.1943748827991152
2019-03-07 15:00:00,137.05,137.74,136.01,137.44,12837.78401,137.44,1551970800.0,137.44,0.0029875782778355435,0.0029875782778355435,0.13885707871809344,0.1997019494027712,-0.09273479539041302,0.014855521884469532,0.03215521169826322,-0.004658385310430735,-0.010462423566566754,-0.015120808876997488,0.017034402821265733,0.03188992470573526,-0.060844870684677754,0.13885707871809344,0.10696715401235818,0.12182267589682771,0.15397788759509093,0.1493195022846602,0.13885707871809344
2019-03-07 16:00:00,137.49,138.05,136.56,136.62,18189.61156,136.62,1551974400.0,136.62,-0.0059841089322419825,-0.0059841089322419825,-0.27158615101412903,-0.24593798759180618,-0.04280027447634803,-0.005367850414362752,0.037381107604314005,-0.003704209019258071,-0.01115693711666798,-0.01486114613592605,0.022519961468387955,0.017152111054025202,-0.025648163422322828,-0.27158615101412903,-0.28873826206815423,-0.294106112482517,-0.256725004878203,-0.26042921389746104,-0.27158615101412903
2019-03-07 17:00:00,136.63,137.57,136.61,137.53,11524.43866,137.53,1551978000.0,137.53,0.00663872582291308,0.00663872582291308,0.3058924150534036,0.2595637711373308,0.028591896245887663,-0.007369414595297215,0.03943469973008518,-0.002513790646033419,-0.011814746818569494,-0.014328537464602914,0.02510616226548227,0.017736747670185054,0.04632864391607272,0.30589241505340353,0.28815566738321846,0.28078625278792124,0.3202209525180064,0.317707161871973,0.30589241505340353
2019-03-07 18:00:00,137.53,137.77,136.72,137.13,11507.94286,137.13,1551981600.0,137.13,-0.0029126941148537267,-0.0029126941148537267,-0.13107284643968808,-0.17620566709790456,0.016975974467559485,0.00738726286281762,0.0345090347257696,-0.0013160188101833566,-0.01242343258774688,-0.013739451397930237,0.02076958332783936,0.028156846190656983,0.04513282065821647,-0.13107284643968808,-0.15922969263034506,-0.15184242976752743,-0.11733339504175783,-0.11864941385194118,-0.13107284643968806
2019-03-07 19:00:00,137.17,137.59,136.7,137.46,7336.24021,137.46,1551985200.0,137.46,0.002403584681696587,0.002403584681696587,0.11214011766834044,0.09169948691853128,-0.019846373704685897,0.028716405077791583,0.024609791679095237,-0.00011994992433539959,-0.012919242378056384,-0.013039192302391783,0.011570599376703454,0.04028700445449504,0.020440630749809143,0.11214011766834042,0.07185311321384538,0.10056951829163696,0.1251793099707322,0.1250593600463968,0.11214011766834042
2019-03-07 20:00:00,137.5,137.88,137.24,137.4,5718.05239,137.4,1551988800.0,137.4,-0.00043658590521023334,-0.00043658590521023334,-0.017794058745108553,-0.059280437065264376,0.0036902056985483626,0.03907124591484783,0.011045867278199728,0.0010047658323411846,-0.013325706403781282,-0.012320940571440097,-0.0012750732932403693,0.037796172621607456,0.041486378320155816,-0.01779405874510856,-0.055590231366716016,-0.01651898545186819,-0.005473118173668461,-0.0044683523413272756,-0.01779405874510856
2019-03-07 21:00:00,137.39,137.7,137.02,137.64,6670.59445,137.64,1551992400.0,137.64,0.0017452011410305827,0.0017452011410305827,0.082019911679666,0.016333869185497903,0.052329200637283566,0.02806373389029269,-0.0031133318407842196,0.002034943001867545,-0.013628503194491482,-0.011593560192623937,-0.014706892033408157,0.013356841856884533,0.0656860424941681,0.08201991167966599,0.06866306982278148,0.09672680371307417,0.09361347187228995,0.0956484148741575,0.08201991167966602
2019-03-07 22:00:00,137.62,137.9,137.28,137.85,6553.69446,137.85,1551996000.0,137.85,0.0015245565405261317,0.0015245565405261317,0.07192570305051338,0.06427355356677192,0.031377163276658404,0.0014355161190084322,-0.01454408549250631,0.003193579751982643,-0.0138100241714017,-0.010616444419419058,-0.02516052991192537,-0.023725013792916937,0.0076521494837414675,0.07192570305051338,0.09565071684343032,0.09708623296243875,0.08254214746993244,0.08573572722191508,0.07192570305051338
2019-03-07 23:00:00,137.82,138.28,137.14,137.33,8491.34744,137.33,1551999600.0,137.33,-0.003779348927615092,-0.003779348927615092,-0.17072119708806913,-0.06615839365791033,-0.030363205086890697,-0.04106754668980263,-0.023375492448490347,0.0040821395385420645,-0.013838698743517145,-0.00975655920497508,-0.03313205165346543,-0.07419959834326806,-0.10456280343015875,-0.1707211970880691,-0.09652159874480103,-0.13758914543460365,-0.160964637883094,-0.15688249834455195,-0.1707211970880691
2019-03-08 00:00:00,137.35,137.56,136.27,136.81,9889.28725,136.81,1552003200.0,136.81,-0.0037936866101679154,-0.0037936866101679154,-0.1713771277503916,-0.031358042692671874,-0.03429431505474423,-0.06779537586248721,-0.029295604036818412,0.0050311675654100075,-0.013664957669079849,-0.008633790103669842,-0.03792939414048825,-0.10572477000297546,-0.1400190850577197,-0.17137712775039157,-0.0656523577474161,-0.1334477336099033,-0.16274333764672172,-0.15771217008131172,-0.17137712775039157
2019-03-08 01:00:00,136.82,137.5,135.83,136.79,11045.74825,136.79,1552006800.0,136.79,-0.0001461988306698314,-0.0001461988306698314,-0.004509221015481073,0.11786380220404076,-0.010716337838079988,-0.0712024370099774,-0.03291261052065946,0.0057830141156639025,-0.013324651966468827,-0.007541637850804924,-0.040454248371464385,-0.11165668538144179,-0.12237302321952177,-0.004509221015481013,0.10714746436596077,0.03594502735598337,0.0030324168353239103,0.008815430950987812,-0.004509221015481015
2019-03-08 02:00:00,136.81,137.0,135.72,136.0,13844.87314,136.0,1552010400.0,136.0,-0.005792017365300826,-0.005792017365300826,-0.2627982071978209,-0.15050783241531906,-0.025380500918491894,-0.04782695959934571,-0.03231823970810875,0.0060752506485904625,-0.012839925205145883,-0.006764674556555421,-0.03908291426466417,-0.08690987386400988,-0.11229037478250177,-0.2627982071978208,-0.17588833333381096,-0.22371529293315667,-0.25603353264126544,-0.24995828199267497,-0.2627982071978209
2019-03-08 03:00:00,136.03,136.54,135.93,136.23,6627.60115,136.23,1552014000.0,136.23,0.001689748041917458,0.001689748041917458,0.0794830032291478,0.15217994618123204,-0.04378465933616354,0.0048014955234687955,-0.02788746383559745,0.006436016710426239,-0.01226233201421832,-0.005826315303792081,-0.033713779139389534,-0.02891228361592074,-0.07269694295208427,0.07948300322914777,0.1083952868450685,0.1131967823685373,0.08530931853293984,0.09174533524336607,0.07948300322914775
2019-03-08 04:00:00,136.23,136.52,135.17,135.82,11352.66331,135.82,1552017600.0,135.82,-0.003014154092324078,-0.003014154092324078,-0.13571451080742405,-0.15620314670487745,-0.0009810365916545498,0.046883641781132926,-0.02048834390826384,0.006725328743210886,-0.01165095412697203,-0.004925625383761144,-0.025413969292024982,0.021469672489107944,0.020488635897453394,-0.13571451080742405,-0.157184183296532,-0.11030054151539907,-0.1307888854236629,-0.12406355668045202,-0.13571451080742405
2019-03-08 05:00:00,135.78,136.77,135.74,136.51,6538.92853,136.51,1552021200.0,136.51,0.005067392329240978,0.005067392329240978,0.23400591488599284,0.08913509322821106,0.09177078988341629,0.06977177071045375,-0.01271812079547786,0.007047670677118199,-0.011001288817728648,-0.003953618140610449,-0.01667173893608831,0.05310003177436544,0.14487082165778173,0.2340059148859928,0.18090588311162736,0.2506776538220811,0.23795953302660328,0.24500720370372148,0.23400591488599282
2019-03-08 06:00:00,136.51,137.52,136.4,137.05,9209.52158,137.05,1552024800.0,137.05,0.0039479507339086495,0.0039479507339086495,0.182792891836249,0.026782461011608236,0.10480455829515051,0.06013262098645354,-0.005351145741652124,0.006795954096855732,-0.010371556812166945,-0.0035756027153112137,-0.008926748456963337,0.0512058725294902,0.15601043082464072,0.18279289183624897,0.13158701930675876,0.1917196402932123,0.18636849455156018,0.19316444864841592,0.18279289183624897
2019-03-08 07:00:00,137.05,138.0,136.81,137.04,19665.52198,137.04,1552028400.0,137.04,-7.296873293046608e-05,-7.296873293046608e-05,-0.0011590375855471957,-0.0004262500893402417,-0.015791266800179175,0.014996008620219905,0.004670565432912124,0.005166075297446182,-0.009774170046605994,-0.0046080947491598115,6.247068375231282e-05,0.015058479303972219,-0.0007327874962069561,-0.0011590375855471979,-0.016217516889519418,-0.0012215082692995129,0.0034490571636126115,0.008615132461058793,-0.001159037585547201
2019-03-08 08:00:00,137.05,137.18,136.0,136.42,15839.82815,136.42,1552032000.0,136.42,-0.004534491789291279,-0.004534491789291279,-0.20526801841588588,-0.07247756478162108,-0.11670371716695024,-0.02651209116435333,0.017349169627241864,0.0022248555567205373,-0.009148670486923586,-0.006923814930203049,0.010425354697038815,-0.016086736467314518,-0.13279045363426475,-0.20526801841588582,-0.1891812819485713,-0.21569337311292464,-0.19834420348568277,-0.19611934792896224,-0.20526801841588582
2019-03-08 09:00:00,136.42,137.15,136.08,136.26,9444.54196,136.26,1552035600.0,136.26,-0.0011735368810510977,-0.0011735368810510977,-0.051508624533657,0.0496552435400565,-0.0663478496992031,-0.05498072479056786,0.029730690644427096,-0.0010539268910269438,-0.00851205733734267,-0.009565984228369613,0.020164706416057485,-0.03481601837451038,-0.10116386807371347,-0.05150862453365697,-0.016692606159146597,-0.07167333094971445,-0.041942640305287354,-0.0429965671963143,-0.05150862453365697
2019-03-08 10:00:00,136.25,136.4,135.49,136.07,7499.12059,136.07,1552039200.0,136.07,-0.001395366142755043,-0.001395366142755043,-0.06165702989944047,-0.08827403950274951,0.05480675607701063,-0.056367611221174875,0.03999662262857928,-0.0039499504971864455,-0.00786880738391953,-0.011818757881105976,0.028177864747473306,-0.02818974647370157,0.026617009603309063,-0.06165702989944044,-0.033467283425738875,-0.08983489464691374,-0.04983827201833446,-0.05378822251552091,-0.06165702989944044
2019-03-08 11:00:00,136.07,137.06,136.0,136.83,12100.0194,136.83,1552042800.0,136.83,0.005569820188951916,0.005569820188951916,0.25699134768346815,0.19456398854311724,0.055474710321819644,-0.026686783658751857,0.047475487103993276,-0.006648208031709613,-0.007187846595000611,-0.013836054626710224,0.03363943247728305,0.006952648818531193,0.06242735914035084,0.2569913476834681,0.2500386988649369,0.22335191520618505,0.2708274023101783,0.2641791942784687,0.2569913476834681
2019-03-08 12:00:00,136.81,137.15,136.06,136.31,8263.41319,136.31,1552046400.0,136.31,-0.0038075758089671664,-0.0038075758089671664,-0.17201254085386605,-0.1588942385308482,-0.051755561072085864,0.002044133280051179,0.05226535923824185,-0.009193217604370186,-0.006479016164854832,-0.015672233769225018,0.03659312546901683,0.03863725874906801,-0.013118302323017854,-0.17201254085386605,-0.21064979960293406,-0.20860566632288288,-0.15634030708464103,-0.16553352468901122,-0.17201254085386605
2019-03-08 13:00:00,136.31,136.53,135.9,136.34,14768.60961,136.34,1552050000.0,136.34,0.00022006235188751582,0.00022006235188751582,0.012246760236910553,-0.009892907572803068,-0.0373964301523524,0.02021762574010253,0.05663654555130594,-0.011568881632079074,-0.005749191697263393,-0.017318073329342466,0.039318472221963476,0.059536097962066006,0.022139667809713603,0.012246760236910535,-0.04728933772515547,-0.02707171198505294,0.029564833566253,0.01799595193417393,0.012246760236910535
2019-03-08 14:00:00,136.35,136.99,136.09,136.98,7548.42042,136.98,1552053600.0,136.98,0.004683163835119792,0.004683163835119792,0.21642795208038976,0.07036230464051159,0.08109068845949345,0.026763510381041185,0.05705817437168739,-0.013836210169764829,-0.005010515602579049,-0.018846725772343878,0.038211448599343514,0.0649749589803847,0.14606564743987815,0.21642795208038973,0.15145299310000504,0.17821650348104623,0.23527467785273362,0.2214384676829688,0.21642795208038973
2019-03-08 15:00:00,136.98,137.65,136.57,137.4,15400.97184,137.4,1552057200.0,137.4,0.003061450018489996,0.003061450018489996,0.14223661649177965,0.018797829937483437,0.07135438800796078,0.025685053619647367,0.04631504203124718,-0.015562384833966783,-0.004353312270592287,-0.01991569710455907,0.02639934492668811,0.05208439854633548,0.12343878655429626,0.14223661649177968,0.09015221794544422,0.11583727156509158,0.16215231359633875,0.14658992876237198,0.14223661649177968
2019-03-08 16:00:00,137.41,137.49,137.0,137.24,9353.50553,137.24,1552060800.0,137.24,-0.001165161797999942,-0.001165161797999942,-0.05112547518211354,-0.04540207648051235,-0.04902950658549269,0.04036223829775575,0.023467635095394845,-0.016762563129989666,-0.0037612023792694053,-0.020523765509259072,0.0029438695861357736,0.043306107883891526,-0.005723398701601164,-0.051125475182113515,-0.09443158306600505,-0.054069344768249296,-0.03060170967285445,-0.047364272802844117,-0.05112547518211352
2019-03-08 17:00:00,137.24,137.6,136.67,137.0,8919.27103,137.0,1552064400.0,137.0,-0.0017502921621241057,-0.0017502921621241057,-0.07789444191512093,0.0018411980660448684,-0.1268407128520842,0.0706372052423472,-0.0028661338774411435,-0.017485988361104095,-0.0031800101328835493,-0.020665998493987644,-0.023532132371428788,0.04710507287091842,-0.07973563998116578,-0.07789444191512092,-0.12499951478603934,-0.05436230954369213,-0.05722844342113327,-0.07471443178223737,-0.07789444191512092
2019-03-08 18:00:00,136.99,137.14,136.67,136.95,9423.56804,136.95,1552068000.0,136.95,-0.0003650301190377882,-0.0003650301190377882,-0.014520472930652489,0.03363116164376557,-0.089048116439028,0.0900625590937671,-0.028892773154480952,-0.017642313227978327,-0.0026309908466978895,-0.020273304074676216,-0.04916607722915717,0.04089648186460994,-0.04815163457441807,-0.014520472930652499,-0.05541695479526244,0.03464560429850467,0.0057528311440237165,-0.01188948208395461,-0.014520472930652499
2019-03-08 19:00:00,136.91,137.09,136.62,136.74,5569.86622,136.74,1552071600.0,136.74,-0.0015345832234391,-0.0015345832234391,-0.06802603350956099,-0.19063368242689702,0.12159475956485537,0.07393677972112603,-0.05322574710649276,-0.01758963077887695,-0.0021085124832756225,-0.019698143262152572,-0.07292389036864533,0.0010128893524807003,0.12260764891733607,-0.06802603350956095,-0.06903892286204165,0.004897856859084379,-0.048327890247408384,-0.06591752102628534,-0.06802603350956096
2019-03-08 20:00:00,136.81,138.26,136.62,138.23,10388.57492,138.23,1552075200.0,138.23,0.010837651990617914,0.010837651990617914,0.49798792366008665,0.27692110758165317,0.30889974133873166,0.005805966327554563,-0.07455255447978977,-0.017442917069617005,-0.001643420038445988,-0.019086337108062994,-0.09363889158785277,-0.0878329252602982,0.22106681607843345,0.4979879236600866,0.5858208489203849,0.5916268152479395,0.5170742607681497,0.4996313436985327,0.4979879236600867
2019-03-08 21:00:00,138.23,139.34,137.39,137.78,23040.53573,137.78,1552078800.0,137.78,-0.0032607543112160332,-0.0032607543112160332,-0.14699615582297876,-0.03811610573962742,0.0930785234516556,-0.08822124188088903,-0.09557499529334279,-0.01695233704933074,-0.0012099993114443198,-0.018162336360775057,-0.11373733165411784,-0.20195857353500687,-0.10888005008335128,-0.1469961558229787,0.05496241771202818,-0.033258824168860855,-0.12883381946220365,-0.1457861565115344,-0.14699615582297873
2019-03-08 22:00:00,137.8,137.96,135.95,135.95,18253.6529,135.95,1552082400.0,135.95,-0.013371039086570145,-0.013371039086570145,-0.6095287697607089,0.01323195556360688,-0.3393856072077355,-0.15753398461204846,-0.10986567697325297,-0.015269761694530615,-0.0007056948367480894,-0.015975456531278704,-0.1258411335045317,-0.2833751181165801,-0.6227607253243156,-0.6095287697607087,-0.3261536516441286,-0.48368763625617706,-0.5935533132294301,-0.6088230749239607,-0.6095287697607088
2019-03-08 23:00:00,135.93,135.96,130.62,133.11,58694.59909,133.11,1552086000.0,133.11,-0.021111317019551722,-0.021111317019551722,-0.9636365980262194,-0.3324945865625173,-0.3444080522831803,-0.16854709680501528,-0.10634539595372872,-0.011799113321593226,-4.2353100184348325e-05,-0.011841466421777575,-0.1181868623755063,-0.2867339591805216,-0.6311420114637019,-0.9636365980262191,-0.6769026388456976,-0.8454497356507129,-0.9517951316044416,-0.9635942449260348,-0.9636365980262191
2019-03-09 00:00:00,133.12,133.75,132.57,133.52,17490.22577,133.52,1552089600.0,133.52,0.003075425294651723,0.003075425294651723,0.1428759675246351,0.27078048166833374,0.07418024812758309,-0.11297398403415054,-0.0834768720937354,-0.006414389010003205,0.0007804828666073903,-0.005633906143395815,-0.08911077823713122,-0.20208476227128175,-0.12790451414369866,0.14287596752463508,0.34496072979591685,0.2319867457617663,0.14850987366803092,0.1420954846580277,0.1428759675246351
2019-03-09 01:00:00,133.51,135.0,132.93,134.24,19100.21696,134.24,1552093200.0,134.24,0.005377963365316416,0.005377963365316416,0.24821414307354064,0.03858509806591375,0.2929844128682878,-0.031358883315875434,-0.053016468729584904,-0.0006004870689963667,0.0016204712537957258,0.0010199841847993592,-0.051996484544785546,-0.08335536786066097,0.20962904500762683,0.2482141430735406,0.33156951093420156,0.3002106276183261,0.24719415888874122,0.24659367181974484,0.24821414307354056
2019-03-09 02:00:00,134.21,135.14,134.16,134.47,9325.76286,134.47,1552096800.0,134.47,0.0017118831168824755,0.0017118831168824755,0.08049565463420363,-0.08295012442179256,0.14534229816664815,0.03092103512959423,-0.01985913863912671,0.004619004893737308,0.00242257950514316,0.007041584398880468,-0.012817554240246241,0.01810348088934799,0.16344577905599614,0.08049565463420358,0.06239217374485559,0.09331320887444983,0.07345407023532312,0.07807307512906042,0.08049565463420358
2019-03-09 03:00:00,134.47,134.78,133.93,134.72,7062.23131,134.72,1552100400.0,134.72,0.0018574246582379334,0.0018574246582379334,0.08715399424138928,0.0668084919263784,-0.06882796392736565,0.06337874388380742,0.013085763563424491,0.009563513724765292,0.0031454450703792877,0.01270895879514458,0.02579472235856907,0.08917346624237649,0.02034550231501084,0.08715399424138924,-0.0020194720009872463,0.06135927188282017,0.07444503544624466,0.08400854917100994,0.08715399424138923
2019-03-09 04:00:00,134.7,134.86,134.36,134.37,7109.37713,134.37,1552104000.0,134.37,-0.0026013616066981426,-0.0026013616066981426,-0.1168297818771522,-0.06484607253288123,-0.18644693764001066,0.07372174333771325,0.04257830395442237,0.014374169091501455,0.0037890119121025876,0.01816318100360404,0.060741484958026414,0.13446322829573967,-0.05198370934427099,-0.11682978187715222,-0.2512930101728919,-0.17757126683517865,-0.1349929628807563,-0.12061879378925484,-0.11682978187715226
